               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                  88,              1.0771,             0.57907,              1.0391,             0.71435,             0.71269,             0.72185,             0.47357,                   0,                   0,                   0,            0.001387,            0.001387,            0.001387
                  89,              1.0822,             0.59815,              1.0667,             0.70048,             0.74777,             0.73461,             0.48315,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                  90,              1.1305,             0.61468,              1.0866,             0.72482,             0.71249,             0.73373,             0.48445,                   0,                   0,                   0,            0.001189,            0.001189,            0.001189
                  91,              1.1006,             0.60581,              1.0738,             0.70112,             0.73423,             0.73335,             0.48145,                   0,                   0,                   0,             0.00109,             0.00109,             0.00109
                  92,              1.1263,             0.66207,              1.0994,             0.69983,             0.73308,             0.72817,             0.48061,                   0,                   0,                   0,            0.000991,            0.000991,            0.000991
                  93,              1.0446,             0.57448,              1.0851,             0.70235,             0.73543,             0.73172,             0.48438,                   0,                   0,                   0,            0.000892,            0.000892,            0.000892
                  94,              1.1032,             0.61746,              1.0614,             0.69897,             0.74281,             0.73777,             0.49016,                   0,                   0,                   0,            0.000793,            0.000793,            0.000793
                  95,              1.1356,             0.59949,              1.0769,             0.70872,              0.7365,             0.74335,             0.48969,                   0,                   0,                   0,            0.000694,            0.000694,            0.000694
                  96,              1.0443,             0.56691,              1.0575,             0.72251,             0.73228,             0.74755,             0.49491,                   0,                   0,                   0,            0.000595,            0.000595,            0.000595
                  97,              1.1535,             0.62188,              1.0842,             0.72087,             0.73127,             0.74567,             0.49107,                   0,                   0,                   0,            0.000496,            0.000496,            0.000496
                  98,               1.098,             0.57814,              1.0639,             0.72492,             0.73874,             0.74918,             0.49404,                   0,                   0,                   0,            0.000397,            0.000397,            0.000397
                  99,              1.1681,             0.65995,              1.0382,             0.72624,             0.73817,             0.74829,             0.49409,                   0,                   0,                   0,            0.000298,            0.000298,            0.000298
